Freq,PSD,frecuencia predominante,Tension resultante media
289.3333333,5.41433E-06,168,44
305.8666667,4.276E-05,168,44
322.4,1.94547E-05,168,44
338.9333333,4.2768E-08,168,44
355.4666667,1.48867E-05,168,44
372,1.6784E-06,168,44
388.5333333,2.1026E-07,168,44
405.0666667,3.04817E-06,168,44
421.6,1.06811E-06,168,44
438.1333333,1.03124E-06,168,44
454.6666667,4.11602E-07,168,44
471.2,2.99794E-06,168,44
487.7333333,8.06468E-06,168,44
8.2666667,0.000181552,168,44
24.8,4.17375E-05,168,44
41.3333333,0.000714657,168,44
57.8666667,3.3958E-06,168,44
74.4,8.81477E-06,168,44
90.9333333,1.4033E-05,168,44
107.4666667,8.84512E-05,168,44
124,0.000481554,168,44
140.5333333,0.001127859,168,44
157.0666667,5.95638E-05,168,44
173.6,2.23611E-05,168,44
190.1333333,3.82823E-06,168,44
206.6666667,1.4626E-05,168,44
223.2,2.60464E-05,168,44
239.7333333,1.23021E-05,168,44
256.2666667,2.61104E-10,168,44
272.8,4.93753E-05,168,44
289.3333333,8.57876E-07,168,44
305.8666667,2.51219E-05,168,44
322.4,2.97079E-06,168,44
338.9333333,2.51395E-05,168,44
355.4666667,2.06034E-05,168,44
372,3.16272E-05,168,44
388.5333333,2.8705E-05,168,44
405.0666667,8.13953E-07,168,44
421.6,7.24741E-06,168,44
438.1333333,1.85322E-05,168,44
454.6666667,4.0553E-05,168,44
471.2,3.992E-07,168,44
487.7333333,1.79631E-05,168,44
8.4,2.93674E-05,210,42
25.2,6.50439E-06,210,42
42,0.000219701,210,42
58.8,1.33309E-05,210,42
75.6,7.38681E-05,210,42
92.4,8.61181E-06,210,42
109.2,3.46974E-07,210,42
126,8.9618E-07,210,42
142.8,1.3909E-05,210,42
159.6,1.11297E-05,210,42
176.4,1.39205E-05,210,42
193.2,1.16394E-06,210,42
210,1.41512E-06,210,42
226.8,6.66009E-06,210,42
243.6,1.87833E-06,210,42
260.4,1.2869E-05,210,42
277.2,8.8567E-06,210,42
294,4.29E-06,210,42
310.8,1.33537E-05,210,42
327.6,2.25902E-05,210,42
344.4,2.66664E-05,210,42
361.2,3.84035E-05,210,42
378,3.18416E-05,210,42
394.8,4.84309E-05,210,42
411.6,5.97509E-05,210,42
428.4,1.96369E-05,210,42
445.2,2.10306E-05,210,42
462,9.01611E-06,210,42
478.8,2.39441E-05,210,42
495.6,2.75489E-05,210,42
8.4,0.000871751,210,42
25.2,3.26044E-05,210,42
42,1.82792E-07,210,42
58.8,6.13659E-05,210,42
75.6,0.000160336,210,42
92.4,0.000157122,210,42
109.2,2.48601E-05,210,42
126,4.51872E-05,210,42
142.8,5.00436E-07,210,42
159.6,2.39951E-07,210,42
176.4,1.41466E-07,210,42
193.2,2.67013E-06,210,42
210,1.50742E-05,210,42
226.8,7.3709E-07,210,42
243.6,8.56147E-09,210,42
260.4,7.91269E-07,210,42
277.2,1.95745E-06,210,42
294,1.06784E-06,210,42
310.8,4.45548E-06,210,42
327.6,3.55759E-06,210,42
344.4,7.30389E-06,210,42
361.2,9.86035E-07,210,42
378,9.94465E-06,210,42
394.8,9.48375E-06,210,42
411.6,1.18318E-05,210,42
428.4,2.71688E-06,210,42
445.2,5.42732E-07,210,42
462,1.53093E-06,210,42
478.8,3.54224E-06,210,42
495.6,2.51833E-07,210,42
8.4,0.000199541,210,42
25.2,7.91222E-07,210,42
42,9.94164E-08,210,42
58.8,8.08301E-06,210,42
75.6,2.60017E-05,210,42
92.4,2.14316E-05,210,42
109.2,1.18832E-05,210,42
126,3.05714E-06,210,42
142.8,2.76592E-06,210,42
159.6,2.53838E-06,210,42
176.4,6.29873E-06,210,42
193.2,1.62837E-05,210,42
210,9.17065E-06,210,42
226.8,6.47067E-06,210,42
243.6,7.10602E-06,210,42
260.4,5.73561E-07,210,42
277.2,9.18389E-08,210,42
294,3.24231E-07,210,42
310.8,1.56585E-06,210,42
327.6,5.15323E-08,210,42
344.4,4.31884E-07,210,42
361.2,3.70374E-05,210,42
378,1.52909E-05,210,42
394.8,1.65974E-05,210,42
411.6,1.44252E-05,210,42
428.4,1.1844E-06,210,42
445.2,3.75108E-08,210,42
462,1.5864E-07,210,42
478.8,2.27562E-07,210,42
495.6,1.14846E-06,210,42
8.2666667,0.000326884,28,29
24.8,1.57854E-05,28,29
41.3333333,7.12209E-06,28,29
57.8666667,6.76433E-05,28,29
74.4,7.54371E-06,28,29
90.9333333,6.08438E-05,28,29
107.4666667,8.71217E-05,28,29
124,1.78524E-06,28,29
140.5333333,3.93328E-05,28,29
157.0666667,2.1367E-05,28,29
173.6,3.19915E-05,28,29
190.1333333,2.11022E-05,28,29
206.6666667,1.42479E-05,28,29
223.2,1.11865E-05,28,29
239.7333333,4.69675E-05,28,29
256.2666667,3.70623E-05,28,29
272.8,1.29532E-05,28,29
289.3333333,1.74873E-05,28,29
305.8666667,6.71206E-06,28,29
322.4,1.15042E-05,28,29
338.9333333,2.84091E-07,28,29
355.4666667,2.2706E-05,28,29
372,1.74249E-05,28,29
388.5333333,7.28773E-07,28,29
405.0666667,4.89279E-05,28,29
421.6,2.98641E-05,28,29
438.1333333,3.27237E-05,28,29
454.6666667,2.37277E-05,28,29
471.2,9.50339E-06,28,29
487.7333333,2.79485E-05,28,29
8.2666667,0.000203442,28,29
24.8,5.97579E-06,28,29
41.3333333,0.000154671,28,29
57.8666667,2.82633E-08,28,29
74.4,2.4379E-06,28,29
90.9333333,5.21118E-05,28,29
107.4666667,9.08445E-05,28,29
124,6.71483E-08,28,29
140.5333333,2.07068E-10,28,29
157.0666667,1.23486E-06,28,29
173.6,3.53894E-09,28,29
190.1333333,4.91715E-07,28,29
206.6666667,3.51791E-07,28,29
223.2,4.67557E-08,28,29
239.7333333,1.11663E-06,28,29
256.2666667,7.79118E-06,28,29
272.8,8.87878E-07,28,29
289.3333333,1.39743E-06,28,29
305.8666667,4.78064E-06,28,29
322.4,3.87115E-06,28,29
338.9333333,9.28688E-07,28,29
355.4666667,2.85215E-06,28,29
372,2.48539E-07,28,29
388.5333333,4.88898E-06,28,29
405.0666667,1.94907E-05,28,29
421.6,2.44615E-06,28,29
438.1333333,1.68475E-07,28,29
454.6666667,1.19706E-06,28,29
471.2,1.41018E-07,28,29
487.7333333,5.2264E-07,28,29
8.2666667,0.001377901,28,29
24.8,0.000167907,28,29
41.3333333,1.14436E-05,28,29
57.8666667,2.71883E-07,28,29
74.4,2.03825E-07,28,29
90.9333333,1.29549E-07,28,29
107.4666667,1.01072E-06,28,29
124,5.37451E-05,28,29
140.5333333,9.89053E-06,28,29
157.0666667,2.2705E-05,28,29
173.6,3.63647E-05,28,29
190.1333333,1.35481E-05,28,29
206.6666667,1.82631E-06,28,29
223.2,5.45241E-07,28,29
239.7333333,6.10937E-06,28,29
256.2666667,9.57502E-06,28,29
272.8,1.60097E-09,28,29
289.3333333,1.424E-05,28,29
305.8666667,5.24024E-07,28,29
322.4,3.75047E-05,28,29
338.9333333,4.12286E-05,28,29
355.4666667,1.07768E-05,28,29
372,7.04453E-06,28,29
388.5333333,1.30376E-05,28,29
405.0666667,4.20645E-06,28,29
421.6,1.30261E-05,28,29
438.1333333,9.80665E-07,28,29
454.6666667,5.38335E-06,28,29
471.2,2.95906E-06,28,29
487.7333333,4.60901E-06,28,29
8.2666667,3.73314E-05,208,40
24.8,4.82785E-05,208,40
41.3333333,3.00726E-05,208,40
57.8666667,2.16965E-05,208,40
74.4,5.83916E-05,208,40
90.9333333,2.5588E-06,208,40
107.4666667,1.96231E-05,208,40
124,2.35111E-05,208,40
140.5333333,4.76089E-06,208,40
157.0666667,3.44845E-08,208,40
173.6,1.75294E-06,208,40
190.1333333,1.32837E-05,208,40
206.6666667,2.49496E-06,208,40
223.2,7.35085E-06,208,40
239.7333333,1.0826E-05,208,40
256.2666667,3.76086E-06,208,40
272.8,1.46275E-05,208,40
289.3333333,1.63061E-05,208,40
305.8666667,1.56115E-05,208,40
322.4,8.18207E-06,208,40
338.9333333,3.16286E-07,208,40
355.4666667,3.68348E-08,208,40
372,1.2411E-05,208,40
388.5333333,8.52599E-06,208,40
405.0666667,2.34899E-06,208,40
421.6,1.11422E-05,208,40
438.1333333,7.701E-06,208,40
454.6666667,4.06208E-06,208,40
471.2,7.15542E-06,208,40
487.7333333,1.06453E-05,208,40
8.2666667,7.16673E-05,208,40
24.8,9.69183E-06,208,40
41.3333333,1.54912E-05,208,40
57.8666667,1.50723E-05,208,40
74.4,1.0413E-05,208,40
90.9333333,7.68981E-06,208,40
107.4666667,3.96766E-08,208,40
124,5.41451E-06,208,40
140.5333333,7.92312E-06,208,40
157.0666667,6.7595E-06,208,40
173.6,3.30411E-05,208,40
190.1333333,1.85848E-07,208,40
206.6666667,2.37836E-07,208,40
223.2,1.2849E-06,208,40
239.7333333,5.01605E-08,208,40
256.2666667,5.22254E-07,208,40
272.8,3.6687E-07,208,40
289.3333333,3.81468E-06,208,40
305.8666667,1.77782E-06,208,40
322.4,2.56317E-08,208,40
338.9333333,3.13613E-06,208,40
355.4666667,9.45036E-06,208,40
372,1.73596E-10,208,40
388.5333333,3.52462E-07,208,40
405.0666667,4.9295E-06,208,40
421.6,5.40189E-08,208,40
438.1333333,7.18048E-07,208,40
454.6666667,2.86003E-06,208,40
471.2,7.87198E-10,208,40
487.7333333,1.33114E-07,208,40
8.2666667,5.96855E-06,208,40
24.8,0.000117106,208,40
41.3333333,8.29675E-06,208,40
57.8666667,9.2658E-07,208,40
74.4,1.28773E-05,208,40
90.9333333,6.80255E-07,208,40
107.4666667,8.18346E-07,208,40
124,8.32481E-07,208,40
140.5333333,5.65853E-05,208,40
157.0666667,0.000133934,208,40
173.6,0.000186831,208,40
190.1333333,1.86692E-05,208,40
206.6666667,3.91434E-08,208,40
223.2,3.1509E-09,208,40
239.7333333,2.65106E-06,208,40
256.2666667,1.24956E-05,208,40
272.8,4.55665E-09,208,40
289.3333333,4.74871E-05,208,40
305.8666667,2.67169E-05,208,40
322.4,1.19539E-05,208,40
338.9333333,2.36855E-06,208,40
355.4666667,1.2218E-06,208,40
372,1.5762E-07,208,40
388.5333333,6.65143E-09,208,40
405.0666667,6.61587E-06,208,40
421.6,1.04674E-05,208,40
438.1333333,7.85898E-07,208,40
454.6666667,3.92111E-06,208,40
471.2,4.91434E-07,208,40
487.7333333,1.22884E-06,208,40
8.2833333,7.32789E-05,213,26
24.85,0.002949997,213,26
41.4166667,0.000538466,213,26
57.9833333,2.77565E-05,213,26
74.55,6.7439E-05,213,26
91.1166667,4.69496E-05,213,26
107.6833333,0.000104893,213,26
124.25,2.39847E-05,213,26
140.8166667,3.00789E-05,213,26
157.3833333,6.68534E-06,213,26
173.95,2.20746E-05,213,26
190.5166667,1.81857E-05,213,26
207.0833333,1.89483E-05,213,26
223.65,3.61962E-05,213,26
240.2166667,1.33436E-05,213,26
256.7833333,3.80273E-06,213,26
273.35,3.05847E-05,213,26
289.9166667,3.73348E-05,213,26
306.4833333,2.6494E-05,213,26
323.05,2.19632E-05,213,26
339.6166667,3.19872E-05,213,26
356.1833333,2.97062E-05,213,26
372.75,2.26386E-05,213,26
389.3166667,1.9744E-05,213,26
405.8833333,2.04165E-05,213,26
422.45,1.45329E-05,213,26
439.0166667,2.13199E-05,213,26
455.5833333,3.16817E-05,213,26
472.15,2.49315E-05,213,26
488.7166667,2.50273E-05,213,26
8.2833333,0.001293023,213,26
24.85,0.000400028,213,26
41.4166667,0.000209618,213,26
57.9833333,3.10114E-05,213,26
74.55,2.41705E-05,213,26
91.1166667,3.10948E-05,213,26
107.6833333,1.62381E-05,213,26
124.25,4.26803E-05,213,26
140.8166667,1.38277E-05,213,26
157.3833333,6.80256E-06,213,26
173.95,3.90037E-06,213,26
190.5166667,5.79435E-06,213,26
207.0833333,1.32498E-05,213,26
223.65,1.55282E-05,213,26
240.2166667,1.48667E-05,213,26
256.7833333,2.79266E-06,213,26
273.35,1.02327E-06,213,26
289.9166667,2.81255E-07,213,26
306.4833333,2.46317E-06,213,26
323.05,1.70579E-06,213,26
339.6166667,4.88835E-06,213,26
356.1833333,8.81522E-06,213,26
372.75,8.32344E-06,213,26
389.3166667,2.34976E-06,213,26
405.8833333,7.06336E-06,213,26
422.45,1.37673E-06,213,26
439.0166667,1.07418E-06,213,26
455.5833333,4.60449E-06,213,26
472.15,3.7109E-06,213,26
488.7166667,4.15157E-06,213,26
8.2833333,0.001315953,213,26
24.85,5.58515E-05,213,26
41.4166667,1.2626E-05,213,26
57.9833333,1.74039E-08,213,26
74.55,9.62773E-08,213,26
91.1166667,1.6402E-07,213,26
107.6833333,1.39665E-10,213,26
124.25,4.07518E-05,213,26
140.8166667,1.49984E-05,213,26
157.3833333,1.94843E-05,213,26
173.95,2.41561E-05,213,26
190.5166667,1.96875E-05,213,26
207.0833333,1.98525E-05,213,26
223.65,5.33912E-06,213,26
240.2166667,8.35054E-06,213,26
256.7833333,9.40031E-06,213,26
273.35,4.65884E-05,213,26
289.9166667,4.31357E-05,213,26
306.4833333,2.50185E-06,213,26
323.05,4.45166E-06,213,26
339.6166667,1.43127E-07,213,26
356.1833333,4.42211E-07,213,26
372.75,5.2262E-07,213,26
389.3166667,2.67601E-08,213,26
405.8833333,2.29693E-08,213,26
422.45,4.34214E-06,213,26
439.0166667,5.00386E-06,213,26
455.5833333,1.90286E-07,213,26
472.15,6.39962E-07,213,26
488.7166667,1.38517E-06,213,26
8.2666667,1.33918E-06,113,47
24.8,0.000662706,113,47
41.3333333,2.81102E-05,113,47
57.8666667,6.8625E-06,113,47
74.4,6.34305E-06,113,47
90.9333333,4.9334E-05,113,47
107.4666667,4.12392E-06,113,47
124,7.51197E-05,113,47
140.5333333,8.65123E-05,113,47
157.0666667,6.21958E-05,113,47
173.6,6.68081E-05,113,47
190.1333333,4.65616E-06,113,47
206.6666667,1.69006E-06,113,47
223.2,2.48776E-05,113,47
239.7333333,3.58861E-05,113,47
256.2666667,7.34841E-05,113,47
272.8,1.09376E-05,113,47
289.3333333,3.80095E-05,113,47
305.8666667,8.96099E-06,113,47
322.4,1.03161E-05,113,47
338.9333333,5.71819E-06,113,47
355.4666667,8.04574E-06,113,47
372,5.41592E-06,113,47
388.5333333,2.34603E-05,113,47
405.0666667,7.0211E-06,113,47
421.6,7.5433E-05,113,47
438.1333333,1.587E-05,113,47
454.6666667,6.6276E-06,113,47
471.2,3.82468E-05,113,47
487.7333333,4.94638E-05,113,47
8.2666667,7.73134E-05,113,47
24.8,4.46886E-05,113,47
41.3333333,4.11608E-05,113,47
57.8666667,1.99955E-05,113,47
74.4,1.21983E-05,113,47
90.9333333,1.82815E-06,113,47
107.4666667,1.05133E-05,113,47
124,2.74698E-05,113,47
140.5333333,5.43009E-05,113,47
157.0666667,2.09149E-05,113,47
173.6,2.92548E-07,113,47
190.1333333,1.19341E-05,113,47
206.6666667,1.72845E-06,113,47
223.2,4.32875E-08,113,47
239.7333333,3.92484E-08,113,47
256.2666667,8.59123E-07,113,47
272.8,2.74396E-06,113,47
289.3333333,1.4153E-06,113,47
305.8666667,1.56099E-06,113,47
322.4,8.86003E-08,113,47
338.9333333,1.45163E-06,113,47
355.4666667,7.24273E-06,113,47
372,2.52132E-06,113,47
388.5333333,7.93084E-07,113,47
405.0666667,6.61345E-07,113,47
421.6,1.44259E-06,113,47
438.1333333,1.22599E-06,113,47
454.6666667,4.29633E-06,113,47
471.2,1.49442E-06,113,47
487.7333333,1.40559E-06,113,47
8.2666667,0.000162711,113,47
24.8,0.00014267,113,47
41.3333333,5.3738E-06,113,47
57.8666667,8.69174E-05,113,47
74.4,8.47644E-06,113,47
90.9333333,3.72203E-07,113,47
107.4666667,1.3642E-05,113,47
124,3.17897E-05,113,47
140.5333333,6.31021E-07,113,47
157.0666667,2.90315E-05,113,47
173.6,4.57564E-06,113,47
190.1333333,0.000579894,113,47
206.6666667,0.000121834,113,47
223.2,0.000166229,113,47
239.7333333,1.06046E-05,113,47
256.2666667,0.000161482,113,47
272.8,0.000151529,113,47
289.3333333,1.54907E-05,113,47
305.8666667,6.52705E-06,113,47
322.4,1.08403E-05,113,47
338.9333333,1.71105E-07,113,47
355.4666667,4.28371E-10,113,47
372,2.35887E-06,113,47
388.5333333,4.71532E-07,113,47
405.0666667,5.38905E-06,113,47
421.6,1.62443E-05,113,47
438.1333333,2.32929E-06,113,47
454.6666667,7.03661E-06,113,47
471.2,8.94215E-05,113,47
487.7333333,1.52863E-05,113,47
8.2666667,6.46156E-06,15,44
24.8,9.56001E-06,15,44
41.3333333,0.000455021,15,44
57.8666667,0.000819581,15,44
74.4,0.000753243,15,44
90.9333333,0.000250056,15,44
107.4666667,4.95593E-05,15,44
124,4.51892E-05,15,44
140.5333333,2.25756E-05,15,44
157.0666667,5.55873E-05,15,44
173.6,4.92491E-05,15,44
190.1333333,1.65648E-05,15,44
206.6666667,1.69866E-05,15,44
223.2,2.52388E-05,15,44
239.7333333,7.07848E-05,15,44
256.2666667,1.10103E-05,15,44
272.8,6.05775E-05,15,44
289.3333333,1.91418E-05,15,44
305.8666667,4.61854E-05,15,44
322.4,2.27653E-05,15,44
338.9333333,6.77601E-05,15,44
355.4666667,2.72838E-05,15,44
372,5.25001E-05,15,44
388.5333333,3.70917E-05,15,44
405.0666667,1.2498E-05,15,44
421.6,2.19604E-05,15,44
438.1333333,3.13438E-05,15,44
454.6666667,2.15145E-05,15,44
471.2,2.0608E-05,15,44
487.7333333,2.13785E-05,15,44
8.2666667,9.47244E-06,15,44
24.8,0.000102954,15,44
41.3333333,2.99874E-06,15,44
57.8666667,4.15318E-06,15,44
74.4,0.000251789,15,44
90.9333333,3.82507E-06,15,44
107.4666667,1.94332E-05,15,44
124,5.03712E-05,15,44
140.5333333,1.97227E-06,15,44
157.0666667,2.49369E-07,15,44
173.6,7.3891E-06,15,44
190.1333333,1.37045E-06,15,44
206.6666667,7.738E-08,15,44
223.2,3.11072E-06,15,44
239.7333333,3.38351E-06,15,44
256.2666667,2.072E-06,15,44
272.8,4.85628E-06,15,44
289.3333333,1.13735E-06,15,44
305.8666667,8.65998E-06,15,44
322.4,8.25181E-07,15,44
338.9333333,1.01973E-05,15,44
355.4666667,1.33795E-09,15,44
372,8.14937E-06,15,44
388.5333333,1.21E-08,15,44
405.0666667,3.13802E-07,15,44
421.6,1.14723E-06,15,44
438.1333333,1.69206E-07,15,44
454.6666667,1.45985E-06,15,44
471.2,5.11393E-07,15,44
487.7333333,1.31003E-06,15,44
8.2666667,3.28807E-07,15,44
24.8,8.67792E-05,15,44
41.3333333,1.02297E-05,15,44
57.8666667,4.04139E-06,15,44
74.4,2.2007E-05,15,44
90.9333333,5.16173E-08,15,44
107.4666667,4.98611E-06,15,44
124,0.000148175,15,44
140.5333333,4.76656E-05,15,44
157.0666667,2.76548E-06,15,44
173.6,1.02872E-05,15,44
190.1333333,6.1738E-05,15,44
206.6666667,4.7182E-07,15,44
223.2,4.86994E-06,15,44
239.7333333,7.64613E-06,15,44
256.2666667,7.13815E-06,15,44
272.8,2.12556E-06,15,44
289.3333333,2.83755E-06,15,44
305.8666667,2.16509E-08,15,44
322.4,8.40509E-07,15,44
338.9333333,3.20686E-07,15,44
355.4666667,8.3608E-07,15,44
372,1.62566E-08,15,44
388.5333333,4.75203E-06,15,44
405.0666667,8.13066E-08,15,44
421.6,3.34725E-07,15,44
438.1333333,3.82279E-06,15,44
454.6666667,7.66369E-06,15,44
471.2,2.38057E-06,15,44
487.7333333,4.80315E-07,15,44
8.2833333,0.000449537,55,29
24.85,9.46243E-09,55,29
41.4166667,8.84948E-06,55,29
57.9833333,2.26255E-07,55,29
74.55,4.29385E-05,55,29
91.1166667,8.94349E-06,55,29
107.6833333,7.87271E-06,55,29
124.25,2.58523E-05,55,29
140.8166667,2.07793E-05,55,29
157.3833333,1.45286E-05,55,29
173.95,1.38626E-05,55,29
190.5166667,1.29998E-05,55,29
207.0833333,9.01381E-06,55,29
223.65,1.03199E-05,55,29
240.2166667,1.18431E-05,55,29
256.7833333,8.4752E-06,55,29
273.35,1.10209E-05,55,29
289.9166667,1.22805E-05,55,29
306.4833333,7.31965E-06,55,29
323.05,1.16415E-05,55,29
339.6166667,6.45572E-06,55,29
356.1833333,2.77459E-05,55,29
372.75,5.86535E-06,55,29
389.3166667,1.58327E-05,55,29
405.8833333,2.57417E-05,55,29
422.45,1.25603E-05,55,29
439.0166667,1.60211E-05,55,29
455.5833333,3.67391E-06,55,29
472.15,1.07787E-05,55,29
488.7166667,1.5906E-05,55,29
8.2833333,0.001289009,55,29
24.85,1.98552E-05,55,29
41.4166667,0.000825115,55,29
57.9833333,0.000106688,55,29
74.55,1.90897E-06,55,29
91.1166667,5.95144E-06,55,29
107.6833333,3.48107E-06,55,29
124.25,2.58878E-07,55,29
140.8166667,3.4464E-06,55,29
157.3833333,6.70976E-07,55,29
173.95,7.99695E-07,55,29
190.5166667,2.40178E-07,55,29
207.0833333,1.2633E-07,55,29
223.65,7.53569E-10,55,29
240.2166667,1.12981E-07,55,29
256.7833333,1.66468E-06,55,29
273.35,4.05284E-07,55,29
289.9166667,2.928E-08,55,29
306.4833333,6.56117E-08,55,29
323.05,3.88783E-07,55,29
339.6166667,3.74113E-06,55,29
356.1833333,6.27882E-06,55,29
372.75,2.56402E-07,55,29
389.3166667,1.39999E-06,55,29
405.8833333,9.35041E-07,55,29
422.45,5.27942E-07,55,29
439.0166667,8.2848E-07,55,29
455.5833333,1.44442E-07,55,29
472.15,8.67373E-08,55,29
488.7166667,4.77811E-08,55,29
8.2833333,0.000152,55,29
24.85,8.19115E-06,55,29
41.4166667,1.70137E-05,55,29
57.9833333,1.23985E-05,55,29
74.55,6.20681E-07,55,29
91.1166667,1.2115E-06,55,29
107.6833333,8.03142E-09,55,29
124.25,3.11234E-06,55,29
140.8166667,5.34059E-06,55,29
157.3833333,2.43542E-07,55,29
173.95,3.47544E-07,55,29
190.5166667,7.75257E-07,55,29
207.0833333,1.24488E-08,55,29
223.65,2.47994E-09,55,29
240.2166667,9.24287E-08,55,29
256.7833333,4.04998E-07,55,29
273.35,5.89569E-06,55,29
289.9166667,5.87439E-08,55,29
306.4833333,4.07941E-07,55,29
323.05,5.74105E-07,55,29
339.6166667,2.1428E-11,55,29
356.1833333,4.08328E-06,55,29
372.75,1.64466E-06,55,29
389.3166667,1.60152E-06,55,29
405.8833333,1.81342E-07,55,29
422.45,1.91552E-06,55,29
439.0166667,8.84581E-08,55,29
455.5833333,1.68801E-06,55,29
472.15,2.03629E-07,55,29
488.7166667,3.92601E-07,55,29
8.2666667,3.02179E-05,97,27
24.8,1.15473E-05,97,27
41.3333333,8.81566E-05,97,27
57.8666667,9.10067E-08,97,27
74.4,1.48476E-05,97,27
90.9333333,2.25934E-05,97,27
107.4666667,2.15273E-05,97,27
124,1.31733E-05,97,27
140.5333333,1.75379E-05,97,27
157.0666667,1.27107E-05,97,27
173.6,1.70736E-05,97,27
190.1333333,1.986E-05,97,27
206.6666667,1.40587E-05,97,27
223.2,1.63458E-05,97,27
239.7333333,1.91404E-05,97,27
256.2666667,1.25914E-05,97,27
272.8,1.66795E-05,97,27
289.3333333,1.50313E-05,97,27
305.8666667,1.54884E-05,97,27
322.4,2.63936E-05,97,27
338.9333333,7.09364E-06,97,27
355.4666667,3.06873E-05,97,27
372,8.84971E-06,97,27
388.5333333,2.05389E-05,97,27
405.0666667,1.19932E-05,97,27
421.6,1.89602E-05,97,27
438.1333333,1.6493E-05,97,27
454.6666667,1.21862E-05,97,27
471.2,1.99933E-05,97,27
487.7333333,1.64838E-05,97,27
8.2666667,0.000153086,97,27
24.8,1.59013E-06,97,27
41.3333333,2.72988E-05,97,27
57.8666667,7.50403E-05,97,27
74.4,2.45123E-06,97,27
90.9333333,1.38865E-06,97,27
107.4666667,4.08167E-06,97,27
124,1.13926E-07,97,27
140.5333333,2.54825E-06,97,27
157.0666667,3.19934E-08,97,27
173.6,3.28862E-08,97,27
190.1333333,1.32923E-06,97,27
206.6666667,9.29863E-07,97,27
223.2,8.72869E-07,97,27
239.7333333,7.75725E-07,97,27
256.2666667,7.55825E-07,97,27
272.8,4.62894E-06,97,27
289.3333333,7.34691E-08,97,27
305.8666667,1.13317E-06,97,27
322.4,2.43363E-06,97,27
338.9333333,1.29489E-06,97,27
355.4666667,5.85193E-06,97,27
372,1.48429E-06,97,27
388.5333333,1.86878E-06,97,27
405.0666667,1.26156E-06,97,27
421.6,1.44087E-07,97,27
438.1333333,1.95214E-07,97,27
454.6666667,1.37882E-06,97,27
471.2,9.89587E-08,97,27
487.7333333,5.55229E-07,97,27
8.2666667,5.82268E-06,97,27
24.8,9.14393E-07,97,27
41.3333333,1.19568E-06,97,27
57.8666667,5.7936E-11,97,27
74.4,1.5541E-07,97,27
90.9333333,2.75626E-07,97,27
107.4666667,2.58261E-06,97,27
124,1.39679E-05,97,27
140.5333333,1.36443E-05,97,27
157.0666667,4.13476E-08,97,27
173.6,4.59393E-07,97,27
190.1333333,6.35965E-07,97,27
206.6666667,8.13195E-07,97,27
223.2,1.20628E-06,97,27
239.7333333,2.10593E-08,97,27
256.2666667,6.95458E-06,97,27
272.8,5.5193E-06,97,27
289.3333333,6.07091E-10,97,27
305.8666667,6.51593E-07,97,27
322.4,1.94181E-08,97,27
338.9333333,2.62522E-07,97,27
355.4666667,1.48409E-06,97,27
372,1.62931E-06,97,27
388.5333333,2.28817E-07,97,27
405.0666667,1.00157E-06,97,27
421.6,1.14539E-06,97,27
438.1333333,3.64527E-09,97,27
454.6666667,2.46406E-07,97,27
471.2,8.28178E-08,97,27
487.7333333,2.79349E-09,97,27
8.2833333,0.000139953,68,42
24.85,7.97314E-05,68,42
41.4166667,1.40238E-06,68,42
57.9833333,8.08293E-05,68,42
74.55,0.000223056,68,42
91.1166667,5.19937E-05,68,42
107.6833333,0.000128883,68,42
124.25,1.28062E-05,68,42
140.8166667,5.3702E-05,68,42
157.3833333,2.71682E-05,68,42
173.95,1.36397E-05,68,42
190.5166667,2.66966E-05,68,42
207.0833333,1.89758E-05,68,42
223.65,1.27526E-05,68,42
240.2166667,2.75305E-05,68,42
256.7833333,2.61238E-05,68,42
273.35,2.3093E-05,68,42
289.9166667,2.11933E-05,68,42
306.4833333,1.4517E-05,68,42
323.05,3.4542E-06,68,42
339.6166667,1.0538E-05,68,42
356.1833333,1.70806E-05,68,42
372.75,3.34814E-06,68,42
389.3166667,4.56797E-05,68,42
405.8833333,5.0729E-05,68,42
422.45,2.26133E-05,68,42
439.0166667,4.07773E-05,68,42
455.5833333,2.79787E-05,68,42
472.15,2.17181E-05,68,42
488.7166667,2.16605E-05,68,42
8.2833333,9.99681E-05,68,42
24.85,0.001205238,68,42
41.4166667,0.000308763,68,42
57.9833333,4.36235E-06,68,42
74.55,4.94825E-05,68,42
91.1166667,2.0415E-06,68,42
107.6833333,7.14418E-05,68,42
124.25,0.00011884,68,42
140.8166667,2.50745E-05,68,42
157.3833333,2.91958E-06,68,42
173.95,2.53347E-07,68,42
190.5166667,3.82945E-07,68,42
207.0833333,8.12375E-07,68,42
223.65,1.96068E-07,68,42
240.2166667,8.4868E-07,68,42
256.7833333,4.12146E-06,68,42
273.35,6.60284E-07,68,42
289.9166667,1.22666E-06,68,42
306.4833333,8.29156E-07,68,42
323.05,2.04072E-07,68,42
339.6166667,6.08136E-06,68,42
356.1833333,1.00497E-07,68,42
372.75,2.71699E-06,68,42
389.3166667,1.73216E-06,68,42
405.8833333,1.52454E-06,68,42
422.45,1.54031E-06,68,42
439.0166667,2.29646E-08,68,42
455.5833333,7.65602E-06,68,42
472.15,4.00799E-07,68,42
488.7166667,1.30918E-06,68,42
8.2833333,0.000175125,68,42
24.85,0.000282702,68,42
